cache_key,시설물 구분,시설물명,소재지 주소,행정동,lat,lon,geocode_status
장애인용 승강기␟방배트리플아파트␟서울 서초구 방배동 816-3␟방배4동,장애인용 승강기,방배트리플아파트,서울 서초구 방배동 816-3,방배4동,37.49095972,126.98967322,ok
장애인용 승강기␟방배팰리스빌라␟서울 서초구 방배동 809-14␟방배4동,장애인용 승강기,방배팰리스빌라,서울 서초구 방배동 809-14,방배4동,37.49154188,126.99231270,ok
장애인용 승강기␟방배하이빌10차␟서울 서초구 방배동 807-22␟방배4동,장애인용 승강기,방배하이빌10차,서울 서초구 방배동 807-22,방배4동,37.49295429,126.99213400,ok
장애인용 승강기␟방배하이빌6차␟서울 서초구 방배동 840-8␟방배4동,장애인용 승강기,방배하이빌6차,서울 서초구 방배동 840-8,방배4동,37.49169105,126.99492714,ok
장애인용 승강기␟방배하이빌9차␟서울 서초구 방배동 807-1␟방배4동,장애인용 승강기,방배하이빌9차,서울 서초구 방배동 807-1,방배4동,37.49319890,126.99197544,ok
장애인용 승강기␟방배한신트리플아파트␟서울 서초구 방배동 816-1␟방배4동,장애인용 승강기,방배한신트리플아파트,서울 서초구 방배동 816-1,방배4동,37.49126936,126.98930455,ok
장애인용 승강기␟방배홈타운␟서울 서초구 방배동 1344␟방배4동,장애인용 승강기,방배홈타운,서울 서초구 방배동 1344,방배4동,37.48843913,126.98390101,ok
장애인용 승강기␟베로니스3차␟서울 서초구 방배동 807-11␟방배4동,장애인용 승강기,베로니스3차,서울 서초구 방배동 807-11,방배4동,37.49331856,126.99363554,ok
장애인용 승강기␟베로니스6차␟서울 서초구 반포동 551-67␟반포4동,장애인용 승강기,베로니스6차,서울 서초구 반포동 551-67,반포4동,37.49673264,127.00154858,ok
장애인용 승강기␟베로니스Ⅱ␟서울 서초구 방배동 803-9␟방배4동,장애인용 승강기,베로니스Ⅱ,서울 서초구 방배동 803-9,방배4동,37.49345196,126.99453893,ok
장애인용 승강기␟벨루체팰리스␟서울 서초구 방배동 808-10␟방배4동,장애인용 승강기,벨루체팰리스,서울 서초구 방배동 808-10,방배4동,37.49211776,126.99309819,ok
장애인용 승강기␟보아스방배아파트␟서울 서초구 방배동 831-6␟방배4동,장애인용 승강기,보아스방배아파트,서울 서초구 방배동 831-6,방배4동,37.48941139,126.98836393,ok
장애인용 승강기␟비엥에뜨르␟서울 서초구 반포동 86-5␟반포4동,장애인용 승강기,비엥에뜨르,서울 서초구 반포동 86-5,반포4동,37.49499316,126.99951510,ok
장애인용 승강기␟새티스아파트␟서울 서초구 반포동 612-138␟반포4동,장애인용 승강기,새티스아파트,서울 서초구 반포동 612-138,반포4동,37.49750949,126.99194659,ok
장애인용 승강기␟서래더하임␟서울 서초구 반포동 76-4␟반포4동,장애인용 승강기,서래더하임,서울 서초구 반포동 76-4,반포4동,37.49716883,127.00041796,ok
장애인용 승강기␟서래스테이␟서울 서초구 반포동 96-9␟반포4동,장애인용 승강기,서래스테이,서울 서초구 반포동 96-9,반포4동,37.49730495,126.99780128,ok
장애인용 승강기␟서래아르드빌␟서울 서초구 반포동 88-4␟반포4동,장애인용 승강기,서래아르드빌,서울 서초구 반포동 88-4,반포4동,37.49517894,126.99851025,ok
장애인용 승강기␟서리풀어반스테이␟서울 서초구 방배동 808-13␟방배4동,장애인용 승강기,서리풀어반스테이,서울 서초구 방배동 808-13,방배4동,37.49179600,126.99287964,ok
장애인용 승강기␟서리풀프라젠아파트␟서울 서초구 방배동 3281␟방배4동,장애인용 승강기,서리풀프라젠아파트,서울 서초구 방배동 3281,방배4동,37.48923235,126.99137454,ok
장애인용 승강기␟서문여자고등학교␟서울 서초구 방배동 1514␟방배4동,장애인용 승강기,서문여자고등학교,서울 서초구 방배동 1514,방배4동,37.48889844,126.98510005,ok
장애인용 승강기␟서울고속버스터미널(주)␟서울 서초구 반포동 19-4␟반포4동,장애인용 승강기,서울고속버스터미널(주),서울 서초구 반포동 19-4,반포4동,37.50504550,127.00670576,ok
장애인용 승강기␟서울교통공사 2호선서초역␟서울 서초구 반포동 19-4␟반포4동,장애인용 승강기,서울교통공사 2호선서초역,서울 서초구 반포동 19-4,반포4동,37.50504550,127.00670576,ok
장애인용 승강기␟서울방배초등학교␟서울 서초구 방배동 861-1␟방배4동,장애인용 승강기,서울방배초등학교,서울 서초구 방배동 861-1,방배4동,37.48716212,126.98746729,ok
장애인용 승강기␟서울성모병원␟서울 서초구 반포동 505␟반포4동,장애인용 승강기,서울성모병원,서울 서초구 반포동 505,반포4동,37.50007959,127.00524680,ok
장애인용 승강기␟서울지방조달청사␟서울 서초구 반포동 520-3␟반포4동,장애인용 승강기,서울지방조달청사,서울 서초구 반포동 520-3,반포4동,37.49949870,127.00293353,ok
장애인용 승강기␟서울프랑스학교␟서울 서초구 반포동 98-2␟반포4동,장애인용 승강기,서울프랑스학교,서울 서초구 반포동 98-2,반포4동,37.49597065,126.99792560,ok
장애인용 승강기␟서초4차상지리츠빌␟서울 서초구 방배동 843-13␟방배4동,장애인용 승강기,서초4차상지리츠빌,서울 서초구 방배동 843-13,방배4동,37.49211465,126.99586226,ok
장애인용 승강기␟서초구구립하나어린이집␟서울 서초구 반포동 53-6␟반포4동,장애인용 승강기,서초구구립하나어린이집,서울 서초구 반포동 53-6,반포4동,37.50133513,127.01079912,ok
장애인용 승강기␟서초구립 방배4동 어린이집␟서울 서초구 방배동 873-3␟방배4동,장애인용 승강기,서초구립 방배4동 어린이집,서울 서초구 방배동 873-3,방배4동,37.48789966,126.99122283,ok
장애인용 승강기␟서초구립방배서리풀어린이집␟서울 서초구 방배동 879-1␟방배4동,장애인용 승강기,서초구립방배서리풀어린이집,서울 서초구 방배동 879-1,방배4동,37.48921897,126.99533380,ok
장애인용 승강기␟서초성결교회␟서울 서초구 반포동 50-1␟반포4동,장애인용 승강기,서초성결교회,서울 서초구 반포동 50-1,반포4동,37.50074740,127.01082358,ok
장애인용 승강기␟설록아파트␟서울 서초구 방배동 815-22␟방배4동,장애인용 승강기,설록아파트,서울 서초구 방배동 815-22,방배4동,37.49115635,126.99006636,ok
장애인용 승강기␟소버스빌딩␟서울 서초구 방배동 848-11␟방배4동,장애인용 승강기,소버스빌딩,서울 서초구 방배동 848-11,방배4동,37.49081838,126.99622587,ok
장애인용 승강기␟솔레뉴아파트␟서울 서초구 반포동 53-2␟반포4동,장애인용 승강기,솔레뉴아파트,서울 서초구 반포동 53-2,반포4동,37.50149435,127.01058766,ok
장애인용 승강기␟스퀘어가든␟서울 서초구 반포동 107-30␟반포4동,장애인용 승강기,스퀘어가든,서울 서초구 반포동 107-30,반포4동,37.49798762,126.99685992,ok
장애인용 승강기␟승원아트빌␟서울 서초구 방배동 871-2␟방배4동,장애인용 승강기,승원아트빌,서울 서초구 방배동 871-2,방배4동,37.48708644,126.99049080,ok
장애인용 승강기␟신구노빌리티␟서울 서초구 반포동 84-2␟반포4동,장애인용 승강기,신구노빌리티,서울 서초구 반포동 84-2,반포4동,37.49454158,127.00104917,ok
장애인용 승강기␟신구레베빌 14차␟서울 서초구 방배동 845-6␟방배4동,장애인용 승강기,신구레베빌 14차,서울 서초구 방배동 845-6,방배4동,37.49267711,126.99777529,ok
장애인용 승강기␟신반포중앙하이츠␟서울 서초구 반포동 612-4␟반포4동,장애인용 승강기,신반포중앙하이츠,서울 서초구 반포동 612-4,반포4동,37.49654001,126.99345388,ok
장애인용 승강기␟신성리더스카운티␟서울 서초구 반포동 50-8␟반포4동,장애인용 승강기,신성리더스카운티,서울 서초구 반포동 50-8,반포4동,37.50073268,127.01117382,ok
장애인용 승강기␟신청담빌딩␟서울 서초구 반포동 52-3␟반포4동,장애인용 승강기,신청담빌딩,서울 서초구 반포동 52-3,반포4동,37.50178361,127.01114446,ok
장애인용 승강기␟쌍동빌딩동관␟서울 서초구 반포동 52-1␟반포4동,장애인용 승강기,쌍동빌딩동관,서울 서초구 반포동 52-1,반포4동,37.50238611,127.01119872,ok
장애인용 승강기␟알루어반포␟서울 서초구 반포동 67-3␟반포4동,장애인용 승강기,알루어반포,서울 서초구 반포동 67-3,반포4동,37.50023909,126.99940763,ok
장애인용 승강기␟알파레타␟서울 서초구 반포동 550-21␟반포4동,장애인용 승강기,알파레타,서울 서초구 반포동 550-21,반포4동,37.49768483,127.00111085,ok
장애인용 승강기␟알파레타2차␟서울 서초구 반포동 107-41␟반포4동,장애인용 승강기,알파레타2차,서울 서초구 반포동 107-41,반포4동,37.49815536,126.99597139,ok
장애인용 승강기␟알파레타4차␟서울 서초구 반포동 107-61␟반포4동,장애인용 승강기,알파레타4차,서울 서초구 반포동 107-61,반포4동,37.49753835,126.99596577,ok
장애인용 승강기␟어퍼하우스 3차␟서울 서초구 반포동 612-34␟반포4동,장애인용 승강기,어퍼하우스 3차,서울 서초구 반포동 612-34,반포4동,37.49628173,126.99409962,ok
장애인용 승강기␟엘리시아서리풀 3차␟서울 서초구 방배동 805-8␟방배4동,장애인용 승강기,엘리시아서리풀 3차,서울 서초구 방배동 805-8,방배4동,37.49256174,126.99400074,ok
장애인용 승강기␟엘리시아서리풀4차␟서울 서초구 방배동 843-7␟방배4동,장애인용 승강기,엘리시아서리풀4차,서울 서초구 방배동 843-7,방배4동,37.49242821,126.99615579,ok
장애인용 승강기␟엠빌리지␟서울 서초구 방배동 830-15␟방배4동,장애인용 승강기,엠빌리지,서울 서초구 방배동 830-15,방배4동,37.48888440,126.98752241,ok
장애인용 승강기␟윈저빌␟서울 서초구 방배동 806-5␟방배4동,장애인용 승강기,윈저빌,서울 서초구 방배동 806-5,방배4동,37.49260440,126.99315604,ok
장애인용 승강기␟유중에셋␟서울 서초구 방배동 837-15␟방배4동,장애인용 승강기,유중에셋,서울 서초구 방배동 837-15,방배4동,37.49056635,126.99220877,ok
장애인용 승강기␟제이원타워 방배␟서울 서초구 방배동 850-11␟방배4동,장애인용 승강기,제이원타워 방배,서울 서초구 방배동 850-11,방배4동,37.49014773,126.99354886,ok
장애인용 승강기␟주호빌딩␟서울 서초구 반포동 49-4␟반포4동,장애인용 승강기,주호빌딩,서울 서초구 반포동 49-4,반포4동,37.50033182,127.01017811,ok
장애인용 승강기␟천주교반포4동성당␟서울 서초구 반포동 47-1␟반포4동,장애인용 승강기,천주교반포4동성당,서울 서초구 반포동 47-1,반포4동,37.49933075,127.00972087,ok
장애인용 승강기␟코웰빌딩␟서울 서초구 반포동 66-1␟반포4동,장애인용 승강기,코웰빌딩,서울 서초구 반포동 66-1,반포4동,37.50037262,126.99963721,ok
장애인용 승강기␟코트빌␟서울 서초구 방배동 804-9␟방배4동,장애인용 승강기,코트빌,서울 서초구 방배동 804-9,방배4동,37.49274793,126.99488556,ok
장애인용 승강기␟판테옹␟서울 서초구 방배동 841-2␟방배4동,장애인용 승강기,판테옹,서울 서초구 방배동 841-2,방배4동,37.49172216,126.99373293,ok
장애인용 승강기␟팔라디오아파트␟서울 서초구 반포동 551␟반포4동,장애인용 승강기,팔라디오아파트,서울 서초구 반포동 551,반포4동,37.49825823,127.00068780,ok
장애인용 승강기␟포레933빌딩␟서울 서초구 반포동 93-3␟반포4동,장애인용 승강기,포레933빌딩,서울 서초구 반포동 93-3,반포4동,37.49977894,126.99868715,ok
장애인용 승강기␟프레스턴␟서울 서초구 방배동 828-14␟방배4동,장애인용 승강기,프레스턴,서울 서초구 방배동 828-14,방배4동,37.48836909,126.98654781,ok
장애인용 승강기␟피카소빌(B동)␟서울 서초구 반포동 79-5␟반포4동,장애인용 승강기,피카소빌(B동),서울 서초구 반포동 79-5,반포4동,37.49634359,127.00027050,ok
장애인용 승강기␟하나푸르니반포어린이집␟서울 서초구 반포동 53-6␟반포4동,장애인용 승강기,하나푸르니반포어린이집,서울 서초구 반포동 53-6,반포4동,37.50133513,127.01079912,ok
장애인용 승강기␟학술원사무국␟서울 서초구 반포동 산 94-4␟반포4동,장애인용 승강기,학술원사무국,서울 서초구 반포동 산 94-4,반포4동,37.49569863,127.00243197,ok
장애인용 승강기␟한신트리플상가␟서울 서초구 방배동 816-1␟방배4동,장애인용 승강기,한신트리플상가,서울 서초구 방배동 816-1,방배4동,37.49126936,126.98930455,ok
장애인용 승강기␟허스트빌␟서울 서초구 방배동 804-8␟방배4동,장애인용 승강기,허스트빌,서울 서초구 방배동 804-8,방배4동,37.49271296,126.99463544,ok
장애인용 승강기␟현대오페라하우스2차␟서울 서초구 방배동 823-14␟방배4동,장애인용 승강기,현대오페라하우스2차,서울 서초구 방배동 823-14,방배4동,37.49017433,126.98561372,ok
장애인용 승강기␟효산빌라트␟서울 서초구 방배동 878-26␟방배4동,장애인용 승강기,효산빌라트,서울 서초구 방배동 878-26,방배4동,37.48971281,126.99530426,ok
장애인용 승강기␟효성빌라26동␟서울 서초구 반포동 551-42␟반포4동,장애인용 승강기,효성빌라26동,서울 서초구 반포동 551-42,반포4동,37.49659623,127.00121000,ok
장애인용 승강기␟힐스나인빌리지␟서울 서초구 방배동 799-5␟방배4동,장애인용 승강기,힐스나인빌리지,서울 서초구 방배동 799-5,방배4동,37.49309201,126.99729062,ok
휠체어 충전소␟이수역 7호선␟서울특별시 서초구 방배동 1675␟방배4동,휠체어 충전소,이수역 7호선,서울특별시 서초구 방배동 1675,방배4동,37.48729662,126.98241098,ok
휠체어 충전소␟고속터미널역 7호선␟서울특별시 서초구 반포동 128-4␟반포4동,휠체어 충전소,고속터미널역 7호선,서울특별시 서초구 반포동 128-4,반포4동,37.50606382,127.00490430,ok
휠체어 충전소␟경부선 고속버스터미널␟서울특별시 서초구 반포동 19-4␟반포4동,휠체어 충전소,경부선 고속버스터미널,서울특별시 서초구 반포동 19-4,반포4동,37.50504550,127.00670576,ok
휠체어 충전소␟센트럴시티 고속버스터미널␟서울특별시 서초구 반포동 19-3␟반포4동,휠체어 충전소,센트럴시티 고속버스터미널,서울특별시 서초구 반포동 19-3,반포4동,37.50436411,127.00362089,ok
휠체어 충전소␟서울성모병원␟서울특별시 서초구 반포동 505␟반포4동,휠체어 충전소,서울성모병원,서울특별시 서초구 반포동 505,반포4동,37.50007959,127.00524680,ok
장애인 주차장␟반포복개천␟서울특별시 서초구 반포동 57-1␟반포4동,장애인 주차장,반포복개천,서울특별시 서초구 반포동 57-1,반포4동,37.50417910,127.01034285,ok
장애인 주차장␟반포동 방음언덕형␟서울특별시 서초구 반포동 730␟반포4동,장애인 주차장,반포동 방음언덕형,서울특별시 서초구 반포동 730,반포4동,37.50486073,127.01834908,ok
장애인 주차장␟반포2동␟서울특별시 서초구 반포동 5-1␟반포4동,장애인 주차장,반포2동,서울특별시 서초구 반포동 5-1,반포4동,37.50417325,126.99542154,ok
장애인 주차장␟양재근린공원␟서울특별시 서초구 양재동 311␟반포4동,장애인 주차장,양재근린공원,서울특별시 서초구 양재동 311,반포4동,37.47166296,127.04235755,ok
장애인 주차장␟매헌시민의숲(매헌)역␟서울특별시 서초구 양재동 237-2␟방배4동,장애인 주차장,매헌시민의숲(매헌)역,서울특별시 서초구 양재동 237-2,방배4동,37.47015734,127.03851974,ok
장애인 주차장␟방배하이빌9차␟서울특별시 서초구 방배동 807-1␟방배4동,장애인 주차장,방배하이빌9차,서울특별시 서초구 방배동 807-1,방배4동,37.49319890,126.99197544,ok
장애인 주차장␟지브 희담재␟서울특별시 서초구 방배동 808-3␟방배4동,장애인 주차장,지브 희담재,서울특별시 서초구 방배동 808-3,방배4동,37.49264798,126.99275189,ok
장애인 주차장␟방배하이빌 101동␟서울특별시 서초구 방배동 803-6␟방배4동,장애인 주차장,방배하이빌 101동,서울특별시 서초구 방배동 803-6,방배4동,37.49357336,126.99537639,ok
장애인 주차장␟국립중앙도서관␟서울특별시 서초구 반포동 산 60-1␟반포4동,장애인 주차장,국립중앙도서관,서울특별시 서초구 반포동 산 60-1,반포4동,37.49739313,127.00338895,ok
장애인 주차장␟방배한신트리플␟서울특별시 서초구 방배동 816-1␟방배4동,장애인 주차장,방배한신트리플,서울특별시 서초구 방배동 816-1,방배4동,37.49126936,126.98930455,ok
장애인 주차장␟하모니␟서울특별시 서초구 방배동 858-33␟방배4동,장애인 주차장,하모니,서울특별시 서초구 방배동 858-33,방배4동,37.48740678,126.98878871,ok
장애인 주차장␟뉴씨엘␟서울특별시 서초구 방배동 862-1␟방배4동,장애인 주차장,뉴씨엘,서울특별시 서초구 방배동 862-1,방배4동,37.48749760,126.98619428,ok
장애인 주차장␟알루어반포␟서울특별시 서초구 반포동 67-3␟반포4동,장애인 주차장,알루어반포,서울특별시 서초구 반포동 67-3,반포4동,37.50023909,126.99940763,ok
장애인 주차장␟빌라드 루␟서울특별시 서초구 반포동 107-50␟반포4동,장애인 주차장,빌라드 루,서울특별시 서초구 반포동 107-50,반포4동,37.49761240,126.99571845,ok
장애인 주차장␟서래스테이␟서울특별시 서초구 반포동 96-9␟반포4동,장애인 주차장,서래스테이,서울특별시 서초구 반포동 96-9,반포4동,37.49730495,126.99780128,ok
장애인 주차장␟방배대우디오빌␟서울특별시 서초구 방배동 866-20␟방배4동,장애인 주차장,방배대우디오빌,서울특별시 서초구 방배동 866-20,방배4동,37.48604402,126.98420093,ok
장애인 주차장␟휴게음식점·제과점␟서울특별시 서초구 반포동 57-4␟반포4동,장애인 주차장,휴게음식점·제과점,서울특별시 서초구 반포동 57-4,반포4동,37.50367154,127.01061975,ok
장애인 주차장␟센트럴시티␟서울특별시 서초구 반포동 19-3␟반포4동,장애인 주차장,센트럴시티,서울특별시 서초구 반포동 19-3,반포4동,37.50436411,127.00362089,ok
장애인 주차장␟방배 롯데캐슬로제␟서울특별시 서초구 방배동 849-30␟방배4동,장애인 주차장,방배 롯데캐슬로제,서울특별시 서초구 방배동 849-30,방배4동,37.49018050,126.99480161,ok
장애인 주차장␟그랜드하우스␟서울특별시 서초구 방배동 850-20␟방배4동,장애인 주차장,그랜드하우스,서울특별시 서초구 방배동 850-20,방배4동,37.48991330,126.99369859,ok
장애인 주차장␟방배2차e-편한세상␟서울특별시 서초구 방배동 881-26␟방배4동,장애인 주차장,방배2차e-편한세상,서울특별시 서초구 방배동 881-26,방배4동,37.48984927,126.99668918,ok
장애인 주차장␟방배1차현대아파트␟서울특별시 서초구 방배동 1344␟방배4동,장애인 주차장,방배1차현대아파트,서울특별시 서초구 방배동 1344,방배4동,37.48843913,126.98390101,ok
장애인 주차장␟서문여자중.고등학교␟서울특별시 서초구 방배동 1514␟방배4동,장애인 주차장,서문여자중.고등학교,서울특별시 서초구 방배동 1514,방배4동,37.48889844,126.98510005,ok
장애인 주차장␟방배2차현대홈타운␟서울특별시 서초구 방배동 2001␟방배4동,장애인 주차장,방배2차현대홈타운,서울특별시 서초구 방배동 2001,방배4동,37.49018240,126.98390278,ok
장애인 주차장␟방배한진로즈힐아파트␟서울특별시 서초구 방배동 3276␟방배4동,장애인 주차장,방배한진로즈힐아파트,서울특별시 서초구 방배동 3276,방배4동,37.48682528,126.98347949,ok
장애인 주차장␟신반포궁전아파트␟서울특별시 서초구 반포동 65-1␟반포4동,장애인 주차장,신반포궁전아파트,서울특별시 서초구 반포동 65-1,반포4동,37.50043245,127.00071405,ok
장애인 주차장␟반포 에스케이 뷰␟서울특별시 서초구 반포동 112-15␟반포4동,장애인 주차장,반포 에스케이 뷰,서울특별시 서초구 반포동 112-15,반포4동,37.49751943,126.99378831,ok
장애인 주차장␟가톨릭중앙의료원 새병원 및 성의회관␟서울특별시 서초구 반포동 505␟반포4동,장애인 주차장,가톨릭중앙의료원 새병원 및 성의회관,서울특별시 서초구 반포동 505,반포4동,37.50007959,127.00524680,ok
장애인 주차장␟조달청사␟서울특별시 서초구 반포동 520-3␟반포4동,장애인 주차장,조달청사,서울특별시 서초구 반포동 520-3,반포4동,37.49949870,127.00293353,ok
장애인 화장실␟방배뒷벌어린이공원 공중화장실␟서울특별시 서초구 방배동 821-1␟방배4동,장애인 화장실,방배뒷벌어린이공원 공중화장실,서울특별시 서초구 방배동 821-1,방배4동,37.49042622,126.98687197,ok
장애인 화장실␟외환은행␟서울특별시 서초구 방배1동 935-34␟방배4동,장애인 화장실,외환은행,서울특별시 서초구 방배1동 935-34,방배4동,37.48576977,126.99430283,ok
장애인 화장실␟반포4동 주민센터␟서울특별시 서초구 반포동 74-7␟반포4동,장애인 화장실,반포4동 주민센터,서울특별시 서초구 반포동 74-7,반포4동,37.49747544,127.00030997,ok
장애인 화장실␟방배4동주민센터␟서울특별시 서초구 방배동 852-14␟방배4동,장애인 화장실,방배4동주민센터,서울특별시 서초구 방배동 852-14,방배4동,37.48901590,126.99227553,ok
장애인 화장실␟고속터미널(7)역␟서울특별시 서초구 반포동 19-11 고속터미널역(7호선)␟반포4동,장애인 화장실,고속터미널(7)역,서울특별시 서초구 반포동 19-11 고속터미널역(7호선),반포4동,37.50484971,127.00487538,ok
장애인 화장실␟몽마르뜨공원␟서울 서초구 반포동 산59-1␟반포4동,장애인 화장실,몽마르뜨공원,서울 서초구 반포동 산59-1,반포4동,37.49647805,127.00404197,ok
장애인 화장실␟방배육아지원센터␟서울특별시 서초구 방배로27길 13␟방배4동,장애인 화장실,방배육아지원센터,서울특별시 서초구 방배로27길 13,방배4동,37.48961122,126.99135731,ok
장애인 화장실␟방배중학교␟서울특별시 서초구 반포동 586-1␟반포4동,장애인 화장실,방배중학교,서울특별시 서초구 반포동 586-1,반포4동,37.49451121,126.99846142,ok
장애인 화장실␟국립중앙도서관␟서울특별시 서초구 반포동 산 60-1␟반포4동,장애인 화장실,국립중앙도서관,서울특별시 서초구 반포동 산 60-1,반포4동,37.49739313,127.00338895,ok
장애인 화장실␟방배한신트리플␟서울특별시 서초구 방배동 816-1␟방배4동,장애인 화장실,방배한신트리플,서울특별시 서초구 방배동 816-1,방배4동,37.49126936,126.98930455,ok
장애인 화장실␟알루어반포␟서울특별시 서초구 반포동 67-3␟반포4동,장애인 화장실,알루어반포,서울특별시 서초구 반포동 67-3,반포4동,37.50023909,126.99940763,ok
장애인 화장실␟한신서래아파트␟서울특별시 서초구 반포동 70-1␟반포4동,장애인 화장실,한신서래아파트,서울특별시 서초구 반포동 70-1,반포4동,37.49910355,127.00088412,ok
장애인 화장실␟서울반포4동우편취급국␟서울특별시 서초구 반포동 93-6␟반포4동,장애인 화장실,서울반포4동우편취급국,서울특별시 서초구 반포동 93-6,반포4동,37.49944476,126.99850429,ok
장애인 화장실␟방배대우디오빌␟서울특별시 서초구 방배동 866-20␟방배4동,장애인 화장실,방배대우디오빌,서울특별시 서초구 방배동 866-20,방배4동,37.48604402,126.98420093,ok
장애인 화장실␟센트럴시티␟서울특별시 서초구 반포동 19-3␟반포4동,장애인 화장실,센트럴시티,서울특별시 서초구 반포동 19-3,반포4동,37.50436411,127.00362089,ok
장애인 화장실␟방배 롯데캐슬로제␟서울특별시 서초구 방배동 849-30␟방배4동,장애인 화장실,방배 롯데캐슬로제,서울특별시 서초구 방배동 849-30,방배4동,37.49018050,126.99480161,ok
장애인 화장실␟그랜드하우스␟서울특별시 서초구 방배동 850-20␟방배4동,장애인 화장실,그랜드하우스,서울특별시 서초구 방배동 850-20,방배4동,37.48991330,126.99369859,ok
장애인 화장실␟방배2차e-편한세상␟서울특별시 서초구 방배동 881-26␟방배4동,장애인 화장실,방배2차e-편한세상,서울특별시 서초구 방배동 881-26,방배4동,37.48984927,126.99668918,ok
장애인 화장실␟서문여자중.고등학교␟서울특별시 서초구 방배동 1514␟방배4동,장애인 화장실,서문여자중.고등학교,서울특별시 서초구 방배동 1514,방배4동,37.48889844,126.98510005,ok
장애인 화장실␟방배한진로즈힐아파트␟서울특별시 서초구 방배동 3276␟방배4동,장애인 화장실,방배한진로즈힐아파트,서울특별시 서초구 방배동 3276,방배4동,37.48682528,126.98347949,ok
장애인 화장실␟반포 에스케이 뷰␟서울특별시 서초구 반포동 112-15␟반포4동,장애인 화장실,반포 에스케이 뷰,서울특별시 서초구 반포동 112-15,반포4동,37.49751943,126.99378831,ok
장애인 화장실␟가톨릭중앙의료원 새병원 및 성의회관␟서울특별시 서초구 반포동 505␟반포4동,장애인 화장실,가톨릭중앙의료원 새병원 및 성의회관,서울특별시 서초구 반포동 505,반포4동,37.50007959,127.00524680,ok
장애인 화장실␟조달청사␟서울특별시 서초구 반포동 520-3␟반포4동,장애인 화장실,조달청사,서울특별시 서초구 반포동 520-3,반포4동,37.49949870,127.00293353,ok
장애인용 승강기␟지젤시그니티서초␟서울 서초구 서초동 1572-7␟서초3동,장애인용 승강기,지젤시그니티서초,서울 서초구 서초동 1572-7,서초3동,37.49297723,127.01240737,ok
장애인용 승강기␟창영빌딩␟서울 서초구 서초동 1556-1␟서초3동,장애인용 승강기,창영빌딩,서울 서초구 서초동 1556-1,서초3동,37.49141769,127.01039005,ok
장애인용 승강기␟코스모빌딩␟서울 서초구 서초동 1534-5␟서초3동,장애인용 승강기,코스모빌딩,서울 서초구 서초동 1534-5,서초3동,37.48423690,127.01076082,ok
장애인용 승강기␟큐브플러스오피스텔␟서울 서초구 서초동 1598-1␟서초3동,장애인용 승강기,큐브플러스오피스텔,서울 서초구 서초동 1598-1,서초3동,37.48806781,127.01414571,ok
장애인용 승강기␟탑스벤쳐타워␟서울 서초구 서초동 1591-3␟서초3동,장애인용 승강기,탑스벤쳐타워,서울 서초구 서초동 1591-3,서초3동,37.48581729,127.01235960,ok
장애인용 승강기␟텔코웨어주식회사␟서울 서초구 서초동 1708-2␟서초3동,장애인용 승강기,텔코웨어주식회사,서울 서초구 서초동 1708-2,서초3동,37.49388322,127.00792716,ok
장애인용 승강기␟파크빌딩␟서울 서초구 서초동 1500-10␟서초3동,장애인용 승강기,파크빌딩,서울 서초구 서초동 1500-10,서초3동,37.49019184,127.00720004,ok
장애인용 승강기␟팬타트럼␟서울 서초구 서초동 1546-5␟서초3동,장애인용 승강기,팬타트럼,서울 서초구 서초동 1546-5,서초3동,37.48828252,127.01071504,ok
장애인용 승강기␟펜타트럼␟서울 서초구 서초동 1546-5␟서초3동,장애인용 승강기,펜타트럼,서울 서초구 서초동 1546-5,서초3동,37.48828252,127.01071504,ok
장애인용 승강기␟한국세무사회␟서울 서초구 서초동 1497-16␟서초3동,장애인용 승강기,한국세무사회,서울 서초구 서초동 1497-16,서초3동,37.48666698,127.00382876,ok
장애인용 승강기␟한국식품산업협회␟서울 서초구 방배동 1002-6␟서초3동,장애인용 승강기,한국식품산업협회,서울 서초구 방배동 1002-6,서초3동,37.48116106,127.00492178,ok
장애인용 승강기␟한빛위너스␟서울 서초구 서초동 1558-4␟서초3동,장애인용 승강기,한빛위너스,서울 서초구 서초동 1558-4,서초3동,37.49071481,127.01146813,ok
장애인용 승강기␟한승아스트라␟서울 서초구 서초동 1554-5␟서초3동,장애인용 승강기,한승아스트라,서울 서초구 서초동 1554-5,서초3동,37.49256264,127.01100355,ok
장애인용 승강기␟한승아스트라II␟서울 서초구 서초동 1713-1␟서초3동,장애인용 승강기,한승아스트라II,서울 서초구 서초동 1713-1,서초3동,37.49445014,127.01210252,ok
장애인용 승강기␟한원빌딩신관␟서울 서초구 서초동 1449-10␟서초3동,장애인용 승강기,한원빌딩신관,서울 서초구 서초동 1449-10,서초3동,37.48181207,127.01584872,ok
장애인용 승강기␟한일시멘트␟서울 서초구 서초동 1587␟서초3동,장애인용 승강기,한일시멘트,서울 서초구 서초동 1587,서초3동,37.48499140,127.01419941,ok
장애인용 승강기␟화원그랑빌␟서울 서초구 서초동 1510-15␟서초3동,장애인용 승강기,화원그랑빌,서울 서초구 서초동 1510-15,서초3동,37.48736890,127.00848561,ok
장애인용 승강기␟훈민타워␟서울 서초구 서초동 1574-15␟서초3동,장애인용 승강기,훈민타워,서울 서초구 서초동 1574-15,서초3동,37.49226223,127.01366649,ok
